"name","group","id","Esperança de vida ao nascer 2000","lat","long",
"LAJEADO","Tocantins",171200,64.96,-9.74996,-48.3565,
"LAVANDEIRA","Tocantins",171215,65.46,-12.7847,-46.5099,
"LIZARDA","Tocantins",171240,64.09,-9.59002,-46.6738,
"LUZINÓPOLIS","Tocantins",171245,60.41,-6.17794,-47.8582,
"MARIANÓPOLIS DO TOCANTINS","Tocantins",171250,64.37,-9.79377,-49.6553,
"MATEIROS","Tocantins",171270,68.49,-10.5464,-46.4168,
"MAURILÂNDIA DO TOCANTINS","Tocantins",171280,64.59,-5.95169,-47.5125,
"MIRACEMA DO TOCANTINS","Tocantins",171320,70.51,-9.56556,-48.393,
"MIRANORTE","Tocantins",171330,66.05,-9.52907,-48.5922,
"MONTE DO CARMO","Tocantins",171360,65.14,-10.7611,-48.1114,
"MONTE SANTO DO TOCANTINS","Tocantins",171370,64.59,-10.0075,-48.9941,
"PALMEIRAS DO TOCANTINS","Tocantins",171380,65.14,-6.61658,-47.5464,
"MURICILÂNDIA","Tocantins",171395,64.32,-7.14669,-48.6091,
"NATIVIDADE","Tocantins",171420,67.79,-11.7034,-47.7223,
"NAZARÉ","Tocantins",171430,64.51,-6.37496,-47.6643,
"NOVA OLINDA","Tocantins",171488,64.09,-7.63171,-48.4252,
"NOVA ROSALÂNDIA","Tocantins",171500,66.1,-10.5651,-48.9125,
"NOVO ACORDO","Tocantins",171510,65.28,-9.97063,-47.6785,
"NOVO ALEGRE","Tocantins",171515,66.73,-12.9217,-46.5713,
"NOVO JARDIM","Tocantins",171525,64.32,-11.826,-46.6325,
"OLIVEIRA DE FÁTIMA","Tocantins",171550,65.11,-10.707,-48.9086,
"PALMEIRANTE","Tocantins",171570,64.51,-7.84786,-47.9242,
"PALMEIRÓPOLIS","Tocantins",171575,68.8,-13.0447,-48.4026,
"PARAÍSO DO TOCANTINS","Tocantins",171610,67.65,-10.175,-48.8823,
"PARANÃ","Tocantins",171620,64.73,-12.6167,-47.8734,
"PAU D'ARCO","Tocantins",171630,64.83,-7.53919,-49.367,
"PEDRO AFONSO","Tocantins",171650,68.8,-8.97034,-48.1729,
"PEIXE","Tocantins",171660,67.87,-12.0254,-48.5395,
"PEQUIZEIRO","Tocantins",171665,66.05,-8.5932,-48.9327,
"COLMÉIA","Tocantins",171670,66.1,-8.72463,-48.7638,
"PINDORAMA DO TOCANTINS","Tocantins",171700,64.28,-11.1311,-47.5726,
"PIRAQUÊ","Tocantins",171720,67.48,-6.77302,-48.2958,
"PIUM","Tocantins",171750,66.73,-10.442,-49.1876,
"PONTE ALTA DO BOM JESUS","Tocantins",171780,66.95,-12.0853,-46.4825,
"PONTE ALTA DO TOCANTINS","Tocantins",171790,64.57,-10.7481,-47.5276,
"PORTO ALEGRE DO TOCANTINS","Tocantins",171800,66.83,-11.618,-47.0621,
"PORTO NACIONAL","Tocantins",171820,67.48,-10.7027,-48.408,
"PRAIA NORTE","Tocantins",171830,60.41,-5.39281,-47.8111,
"PRESIDENTE KENNEDY","Tocantins",171840,66.95,-8.5406,-48.5062,
"PUGMIL","Tocantins",171845,65.14,-10.424,-48.8957,
"RECURSOLÂNDIA","Tocantins",171850,61.44,-8.7227,-47.2421,
"RIACHINHO","Tocantins",171855,62.68,-6.44005,-48.1371,
"RIO DA CONCEIÇÃO","Tocantins",171865,60.63,-11.3949,-46.8847,
"RIO DOS BOIS","Tocantins",171870,64.57,-9.34425,-48.5245,
"RIO SONO","Tocantins",171875,64.43,-9.35002,-47.888,
"SAMPAIO","Tocantins",171880,59.78,-5.35423,-47.8782,
"SANDOLÂNDIA","Tocantins",171884,66.73,-12.538,-49.9242,
"SANTA FÉ DO ARAGUAIA","Tocantins",171886,64.79,-7.15803,-48.7165,
"SANTA MARIA DO TOCANTINS","Tocantins",171888,64.37,-8.8046,-47.7887,
"SANTA RITA DO TOCANTINS","Tocantins",171889,66.95,-10.8617,-48.9161,
"SANTA ROSA DO TOCANTINS","Tocantins",171890,64.37,-11.4474,-48.1216,
"SANTA TEREZA DO TOCANTINS","Tocantins",171900,65.7,-10.2746,-47.8033,
"SANTA TEREZINHA DO TOCANTINS","Tocantins",172000,62.68,-6.44438,-47.6684,
"SÃO BENTO DO TOCANTINS","Tocantins",172010,60.63,-6.0258,-47.9012,
"SÃO FÉLIX DO TOCANTINS","Tocantins",172015,63.16,-10.1615,-46.6618,
"SÃO MIGUEL DO TOCANTINS","Tocantins",172020,63.16,-5.56305,-47.5743,
"SÃO SALVADOR DO TOCANTINS","Tocantins",172025,64.43,-12.7458,-48.2352,
"SÃO SEBASTIÃO DO TOCANTINS","Tocantins",172030,62.68,-5.26131,-48.2021,
"SÃO VALÉRIO","Tocantins",172049,65.28,-11.9743,-48.2353,
"SILVANÓPOLIS","Tocantins",172065,65.28,-11.1471,-48.1694,
"SÍTIO NOVO DO TOCANTINS","Tocantins",172080,63.16,-5.6012,-47.6381,
"SUCUPIRA","Tocantins",172085,67.48,-11.993,-48.9685,
"TAGUATINGA","Tocantins",172090,66.1,-12.4026,-46.437,
"TAIPAS DO TOCANTINS","Tocantins",172093,64.83,-12.1873,-46.9797,
"TALISMÃ","Tocantins",172097,70.15,-12.7949,-49.0896,
"PALMAS","Tocantins",172100,70.71,-10.24,-48.3558,
"TOCANTÍNIA","Tocantins",172110,65.46,-9.5632,-48.3741,
"TOCANTINÓPOLIS","Tocantins",172120,64.57,-6.32447,-47.4224,
"TUPIRAMA","Tocantins",172125,65.7,-8.97168,-48.1883,
"TUPIRATINS","Tocantins",172130,65.28,-8.39388,-48.1277,
"WANDERLÂNDIA","Tocantins",172208,64.32,-6.85274,-47.9601,
"XAMBIOÁ","Tocantins",172210,66.83,-6.4141,-48.532,
"AÇAILÂNDIA","Maranhão",210005,66.11,-4.94714,-47.5004,
"AFONSO CUNHA","Maranhão",210010,60.71,-4.13631,-43.3275,
"ÁGUA DOCE DO MARANHÃO","Maranhão",210015,59.56,-2.84048,-42.1189,
"ALCÂNTARA","Maranhão",210020,62.62,-2.39574,-44.4062,
"ALDEIAS ALTAS","Maranhão",210030,60.01,-4.62621,-43.4689,
"ALTAMIRA DO MARANHÃO","Maranhão",210040,60.23,-4.16598,-45.4706,
"ALTO ALEGRE DO MARANHÃO","Maranhão",210043,61.19,-4.213,-44.446,
"ALTO ALEGRE DO PINDARÉ","Maranhão",210047,63.19,-3.66689,-45.8421,
"ALTO PARNAÍBA","Maranhão",210050,66.94,-9.10273,-45.9303,
"AMAPÁ DO MARANHÃO","Maranhão",210055,59.61,-1.67524,-46.0024,
"AMARANTE DO MARANHÃO","Maranhão",210060,61.55,-5.56913,-46.7473,
"ANAJATUBA","Maranhão",210070,62.85,-3.26269,-44.6126,
"ANAPURUS","Maranhão",210080,62.85,-3.67577,-43.1014,
"APICUM-AÇU","Maranhão",210083,61.04,-1.45862,-45.0864,
"ARAGUANÃ","Maranhão",210087,60.29,-2.94644,-45.6589,
"ARAIOSES","Maranhão",210090,60.23,-2.89091,-41.905,
"ARAME","Maranhão",210095,60.25,-4.88347,-46.0032,
"ARARI","Maranhão",210100,63.36,-3.45214,-44.7665,
"AXIXÁ","Maranhão",210110,63.22,-2.83939,-44.062,
"BACABAL","Maranhão",210120,63.36,-4.22447,-44.7832,
"BACABEIRA","Maranhão",210125,63.14,-2.96452,-44.3164,
"BACURI","Maranhão",210130,62.12,-1.6965,-45.1328,
"BACURITUBA","Maranhão",210135,58.67,-2.71,-44.7329,
"BALSAS","Maranhão",210140,67.74,-7.53214,-46.0372,
"BARÃO DE GRAJAÚ","Maranhão",210150,64.35,-6.74463,-43.0261,
"BARRA DO CORDA","Maranhão",210160,63.89,-5.49682,-45.2485,
"BARREIRINHAS","Maranhão",210170,62.62,-2.75863,-42.8232,
"BELÁGUA","Maranhão",210173,62.02,-3.15485,-43.5122,
"BELA VISTA DO MARANHÃO","Maranhão",210177,61.47,-3.72618,-45.3075,
"BENEDITO LEITE","Maranhão",210180,62.02,-7.21037,-44.5577,
"BEQUIMÃO","Maranhão",210190,62.08,-2.44162,-44.7842,
"BERNARDO DO MEARIM","Maranhão",210193,62.48,-4.62666,-44.7608,
"BOA VISTA DO GURUPI","Maranhão",210197,61.42,-1.77614,-46.3002,
"BOM JARDIM","Maranhão",210200,62.12,-3.54129,-45.606,
"BOM JESUS DAS SELVAS","Maranhão",210203,62.48,-4.47638,-46.8641,
"BOM LUGAR","Maranhão",210207,62.01,-4.37311,-45.0326,
"BREJO","Maranhão",210210,62.31,-3.67796,-42.7527,
"BREJO DE AREIA","Maranhão",210215,58.02,-4.334,-45.581,
"BURITI","Maranhão",210220,60.25,-3.94169,-42.9179,
"BURITI BRAVO","Maranhão",210230,62.85,-5.83239,-43.8353,
"BURITICUPU","Maranhão",210232,61.35,-4.32375,-46.4409,
"BURITIRANA","Maranhão",210235,61.19,-5.59823,-47.0131,
"CACHOEIRA GRANDE","Maranhão",210237,63.19,-2.93074,-44.0528,
"CAJAPIÓ","Maranhão",210240,61.06,-2.87326,-44.6741,
"CAJARI","Maranhão",210250,61.64,-3.32742,-45.0145,
"CAMPESTRE DO MARANHÃO","Maranhão",210255,65.23,-6.17075,-47.3625,
"CÂNDIDO MENDES","Maranhão",210260,62.48,-1.43265,-45.7161,
"CANTANHEDE","Maranhão",210270,63.19,-3.63757,-44.383,
"CAPINZAL DO NORTE","Maranhão",210275,60.23,-4.7236,-44.328,
"CAROLINA","Maranhão",210280,66.11,-7.33584,-47.4634,
"CARUTAPERA","Maranhão",210290,62.05,-1.19696,-46.0085,
"CAXIAS","Maranhão",210300,63.36,-4.86505,-43.3617,
"CEDRAL","Maranhão",210310,62.48,-2.00027,-44.5281,
"CENTRAL DO MARANHÃO","Maranhão",210312,61.35,-2.19831,-44.8254,
"CENTRO DO GUILHERME","Maranhão",210315,59.44,-2.44891,-46.0345,
"CENTRO NOVO DO MARANHÃO","Maranhão",210317,62.08,-2.12696,-46.1228,
"CHAPADINHA","Maranhão",210320,63.4,-3.73875,-43.3538,
"CIDELÂNDIA","Maranhão",210325,61.47,-5.17465,-47.7781,
"CODÓ","Maranhão",210330,62.08,-4.45562,-43.8924,
"COELHO NETO","Maranhão",210340,60.55,-4.25245,-43.0108,
"COLINAS","Maranhão",210350,60.29,-6.03199,-44.2543,
"CONCEIÇÃO DO LAGO-AÇU","Maranhão",210355,61.54,-3.85142,-44.8895,
"COROATÁ","Maranhão",210360,61.42,-4.13442,-44.1244,
"CURURUPU","Maranhão",210370,63.22,-1.81475,-44.8644,
"DAVINÓPOLIS","Maranhão",210375,62.01,-5.54637,-47.4217,
"DOM PEDRO","Maranhão",210380,63.36,-5.03518,-44.4409,
"DUQUE BACELAR","Maranhão",210390,58.45,-4.15002,-42.9477,
"ESPERANTINÓPOLIS","Maranhão",210400,62.08,-4.87938,-44.6926,
"ESTREITO","Maranhão",210405,66.11,-6.56077,-47.4431,
"FEIRA NOVA DO MARANHÃO","Maranhão",210407,60.55,-6.96508,-46.6786,
"FERNANDO FALCÃO","Maranhão",210408,61.47,-6.16207,-44.8979,
"FORMOSA DA SERRA NEGRA","Maranhão",210409,63.36,-6.44017,-46.1916,
"FORTALEZA DOS NOGUEIRAS","Maranhão",210410,63.4,-6.95983,-46.1749,
"FORTUNA","Maranhão",210420,60.25,-5.72792,-44.1565,
"GODOFREDO VIANA","Maranhão",210430,62.48,-1.40259,-45.7795,
"GONÇALVES DIAS","Maranhão",210440,62.62,-5.1475,-44.3013,
"GOVERNADOR ARCHER","Maranhão",210450,58.75,-5.02078,-44.2754,
"GOVERNADOR EDISON LOBÃO","Maranhão",210455,64.07,-5.74973,-47.3646,
"GOVERNADOR EUGÊNIO BARROS","Maranhão",210460,63.14,-5.31897,-44.2469,
"GOVERNADOR LUIZ ROCHA","Maranhão",210462,58.45,-5.47835,-44.0774,
"GOVERNADOR NEWTON BELLO","Maranhão",210465,60.23,-3.43245,-45.6619,
"GOVERNADOR NUNES FREIRE","Maranhão",210467,61.04,-2.12899,-45.8777,
"GRAÇA ARANHA","Maranhão",210470,62.05,-5.40547,-44.3358,
"GRAJAÚ","Maranhão",210480,64.07,-5.81367,-46.1462,
"GUIMARÃES","Maranhão",210490,63.22,-2.12755,-44.602,
"HUMBERTO DE CAMPOS","Maranhão",210500,62.48,-2.59828,-43.4649,
"ICATU","Maranhão",210510,61.42,-2.77206,-44.0501,
"IGARAPÉ DO MEIO","Maranhão",210515,60.25,-3.65771,-45.2114,
"IGARAPÉ GRANDE","Maranhão",210520,63.36,-4.6625,-44.8558,
"IMPERATRIZ","Maranhão",210530,67.74,-5.51847,-47.4777,
"ITAIPAVA DO GRAJAÚ","Maranhão",210535,60.29,-5.14252,-45.7877,
"ITAPECURU MIRIM","Maranhão",210540,62.12,-3.40202,-44.3508,
"ITINGA DO MARANHÃO","Maranhão",210542,62.3,-4.45293,-47.5235,
"JATOBÁ","Maranhão",210545,62.01,-5.82282,-44.2153,
"JENIPAPO DOS VIEIRAS","Maranhão",210547,62.85,-5.36237,-45.6356,
"JOÃO LISBOA","Maranhão",210550,64.07,-5.44363,-47.4064,
"JOSELÂNDIA","Maranhão",210560,62.08,-4.98611,-44.6958,
"JUNCO DO MARANHÃO","Maranhão",210565,57.97,-1.83888,-46.09,
"LAGO DA PEDRA","Maranhão",210570,61.54,-4.56974,-45.1319,
"LAGO DO JUNCO","Maranhão",210580,62.48,-4.609,-45.049,
"LAGO VERDE","Maranhão",210590,62.02,-3.94661,-44.826,
"LAGOA DO MATO","Maranhão",210592,60.88,-6.05023,-43.5333,
"LAGO DOS RODRIGUES","Maranhão",210594,61.04,-4.61173,-44.9798,
"LAGOA GRANDE DO MARANHÃO","Maranhão",210596,61.19,-4.98893,-45.3816,
"LAJEADO NOVO","Maranhão",210598,63.22,-6.18539,-47.0293,
"LIMA CAMPOS","Maranhão",210600,60.09,-4.51837,-44.4646,
"LORETO","Maranhão",210610,63.14,-7.08111,-45.1451,
"LUÍS DOMINGUES","Maranhão",210620,63.19,-1.27492,-45.867,
"MAGALHÃES DE ALMEIDA","Maranhão",210630,61.04,-3.39232,-42.2117,
"MARACAÇUMÉ","Maranhão",210632,61.04,-2.04918,-45.9587,
"MARAJÁ DO SENA","Maranhão",210635,63.19,-4.62806,-45.4531,
"MARANHÃOZINHO","Maranhão",210637,62.02,-2.24078,-45.8507,
"MATA ROMA","Maranhão",210640,63.36,-3.62035,-43.1112,
"MATINHA","Maranhão",210650,62.01,-3.09849,-45.035,
"MATÕES","Maranhão",210660,63.14,-5.51359,-43.2018,
"MATÕES DO NORTE","Maranhão",210663,62.85,-3.6244,-44.5468,
"MILAGRES DO MARANHÃO","Maranhão",210667,63.14,-3.57443,-42.6131,
"MIRADOR","Maranhão",210670,62.12,-6.37454,-44.3683,
"MIRANDA DO NORTE","Maranhão",210675,62.12,-3.56313,-44.5814,
"MIRINZAL","Maranhão",210680,63.22,-2.07094,-44.7787,
"MONÇÃO","Maranhão",210690,59.58,-3.48125,-45.2496,
"MONTES ALTOS","Maranhão",210700,61.47,-5.83067,-47.0673,
"MORROS","Maranhão",210710,61.64,-2.85379,-44.0357,
"NINA RODRIGUES","Maranhão",210720,63.89,-3.46788,-43.9134,
"NOVA COLINAS","Maranhão",210725,62.01,-7.12263,-46.2607,
"NOVA IORQUE","Maranhão",210730,62.01,-6.73047,-44.0471,
"NOVA OLINDA DO MARANHÃO","Maranhão",210735,62.62,-2.84227,-45.6953,
"OLHO D'ÁGUA DAS CUNHÃS","Maranhão",210740,62.62,-4.13417,-45.1163,
"OLINDA NOVA DO MARANHÃO","Maranhão",210745,61.19,-2.99295,-44.9897,
"PAÇO DO LUMIAR","Maranhão",210750,67.74,-2.51657,-44.1019,
"PALMEIRÂNDIA","Maranhão",210760,61.47,-2.64433,-44.8933,
"PARAIBANO","Maranhão",210770,60.01,-6.4264,-43.9792,
"PARNARAMA","Maranhão",210780,62.62,-5.67365,-43.1011,
"PASSAGEM FRANCA","Maranhão",210790,61.04,-6.17745,-43.7755,
"PASTOS BONS","Maranhão",210800,63.22,-6.60296,-44.0745,
"PAULINO NEVES","Maranhão",210805,61.06,-2.72094,-42.5258,
"PAULO RAMOS","Maranhão",210810,58.12,-4.44485,-45.2398,
"PEDREIRAS","Maranhão",210820,66.94,-4.56482,-44.6006,
"PEDRO DO ROSÁRIO","Maranhão",210825,60.25,-2.97272,-45.3493,
"PENALVA","Maranhão",210830,61.06,-3.27674,-45.1768,
"PERI MIRIM","Maranhão",210840,61.19,-2.57676,-44.8504,
"PERITORÓ","Maranhão",210845,63.4,-4.37459,-44.3369,
"PINDARÉ-MIRIM","Maranhão",210850,63.36,-3.60985,-45.342,
"PINHEIRO","Maranhão",210860,63.22,-2.52224,-45.0788,
"PIO XII","Maranhão",210870,60.55,-3.89315,-45.1759,
"PIRAPEMAS","Maranhão",210880,62.05,-3.72041,-44.2216,
"POÇÃO DE PEDRAS","Maranhão",210890,62.05,-4.74626,-44.9432,
"PORTO FRANCO","Maranhão",210900,66.11,-6.34149,-47.3962,
"PORTO RICO DO MARANHÃO","Maranhão",210905,63.19,-1.85925,-44.5842,
"PRESIDENTE DUTRA","Maranhão",210910,65.68,-5.2898,-44.495,
"PRESIDENTE JUSCELINO","Maranhão",210920,61.19,-2.91872,-44.0715,
"PRESIDENTE MÉDICI","Maranhão",210923,63.14,-2.38991,-45.82,
"PRESIDENTE SARNEY","Maranhão",210927,62.62,-2.58799,-45.3595,
"PRESIDENTE VARGAS","Maranhão",210930,63.4,-3.40787,-44.0234,
"PRIMEIRA CRUZ","Maranhão",210940,60.29,-2.50568,-43.4232,
"RAPOSA","Maranhão",210945,63.71,-2.4254,-44.0973,
"RIACHÃO","Maranhão",210950,63.36,-7.35819,-46.6225,
"RIBAMAR FIQUENE","Maranhão",210955,61.47,-5.93067,-47.3888,
"ROSÁRIO","Maranhão",210960,64.15,-2.93444,-44.2531,
"SAMBAÍBA","Maranhão",210970,61.35,-7.13447,-45.3515,
"SANTA FILOMENA DO MARANHÃO","Maranhão",210975,61.19,-5.49671,-44.5638,
"SANTA HELENA","Maranhão",210980,62.08,-2.24426,-45.29,
"SANTA INÊS","Maranhão",210990,65.68,-3.65112,-45.3774,
"SANTA LUZIA","Maranhão",211000,60.23,-4.06873,-45.69,
"SANTA LUZIA DO PARUÁ","Maranhão",211003,64.15,-2.51123,-45.7801,
"SANTA QUITÉRIA DO MARANHÃO","Maranhão",211010,62.85,-3.49308,-42.5688,
"SANTA RITA","Maranhão",211020,62.48,-3.14241,-44.3211,
"SANTANA DO MARANHÃO","Maranhão",211023,63.14,-3.109,-42.4064,
"SANTO AMARO DO MARANHÃO","Maranhão",211027,61.19,-2.50068,-43.238,
"SANTO ANTÔNIO DOS LOPES","Maranhão",211030,61.33,-4.86613,-44.3653,
"SÃO BENEDITO DO RIO PRETO","Maranhão",211040,62.12,-3.33515,-43.5287,
"SÃO BENTO","Maranhão",211050,62.85,-2.69781,-44.8289,
"SÃO BERNARDO","Maranhão",211060,62.48,-3.37223,-42.4191,
"SÃO DOMINGOS DO AZEITÃO","Maranhão",211065,62.01,-6.81471,-44.6509,
"SÃO DOMINGOS DO MARANHÃO","Maranhão",211070,59.63,-5.58095,-44.3822,
"SÃO FÉLIX DE BALSAS","Maranhão",211080,65.13,-7.07535,-44.8092,
"SÃO FRANCISCO DO BREJÃO","Maranhão",211085,62.31,-5.12584,-47.389,
"SÃO FRANCISCO DO MARANHÃO","Maranhão",211090,62.31,-6.25159,-42.8668,
"SÃO JOÃO BATISTA","Maranhão",211100,62.62,-2.95398,-44.7953,
"SÃO JOÃO DO CARÚ","Maranhão",211102,60.23,-3.5503,-46.2507,
"SÃO JOÃO DO PARAÍSO","Maranhão",211105,64.07,-6.45634,-47.0594,
"SÃO JOÃO DO SOTER","Maranhão",211107,60.01,-5.10821,-43.8163,
"SÃO JOÃO DOS PATOS","Maranhão",211110,63.22,-6.4934,-43.7036,
"SÃO JOSÉ DE RIBAMAR","Maranhão",211120,65.68,-2.54704,-44.0597,
"SÃO JOSÉ DOS BASÍLIOS","Maranhão",211125,60.23,-5.05493,-44.5809,
"SÃO LUÍS","Maranhão",211130,69.19,-2.53874,-44.2825,
"SÃO LUÍS GONZAGA DO MARANHÃO","Maranhão",211140,60.55,-4.38541,-44.6654,
"SÃO MATEUS DO MARANHÃO","Maranhão",211150,60.09,-4.03736,-44.4707,
"SÃO PEDRO DA ÁGUA BRANCA","Maranhão",211153,61.33,-5.08472,-48.4291,
"SÃO PEDRO DOS CRENTES","Maranhão",211157,64.07,-6.82389,-46.5319,
"SÃO RAIMUNDO DAS MANGABEIRAS","Maranhão",211160,62.01,-7.02183,-45.4809,
"SÃO RAIMUNDO DO DOCA BEZERRA","Maranhão",211163,59.44,-5.11053,-45.0696,
"SÃO ROBERTO","Maranhão",211167,62.01,-5.0231,-45.001,
"SÃO VICENTE FERRER","Maranhão",211170,62.31,-2.89487,-44.8681,
"SATUBINHA","Maranhão",211172,59.63,-4.04913,-45.2457,
"SENADOR ALEXANDRE COSTA","Maranhão",211174,58.02,-5.25096,-44.0533,
"SENADOR LA ROCQUE","Maranhão",211176,61.55,-5.4461,-47.2959,
"SERRANO DO MARANHÃO","Maranhão",211178,62.08,-1.85229,-45.1207,
"SÍTIO NOVO","Maranhão",211180,63.4,-5.87601,-46.7033,
"SUCUPIRA DO NORTE","Maranhão",211190,60.88,-6.47839,-44.1919,
"SUCUPIRA DO RIACHÃO","Maranhão",211195,63.36,-6.40858,-43.5455,
"TASSO FRAGOSO","Maranhão",211200,63.4,-8.4662,-45.7536,
"TIMBIRAS","Maranhão",211210,61.35,-4.25597,-43.932,
"TIMON","Maranhão",211220,64.35,-5.09769,-42.8329,
"TRIZIDELA DO VALE","Maranhão",211223,62.31,-4.538,-44.628,
"TUFILÂNDIA","Maranhão",211227,61.06,-3.67355,-45.6238,
"TUNTUM","Maranhão",211230,61.19,-5.25476,-44.6444,
"TURIAÇU","Maranhão",211240,63.89,-1.65893,-45.3798,
"TURILÂNDIA","Maranhão",211245,63.89,-2.21638,-45.3044,
"TUTÓIA","Maranhão",211250,61.19,-2.76141,-42.2755,
"URBANO SANTOS","Maranhão",211260,63.19,-3.20642,-43.3878,
"VARGEM GRANDE","Maranhão",211270,63.19,-3.53639,-43.917,
"VIANA","Maranhão",211280,62.62,-3.20451,-44.9912,
"VILA NOVA DOS MARTÍRIOS","Maranhão",211285,61.47,-5.18889,-48.1336,
"VITÓRIA DO MEARIM","Maranhão",211290,62.31,-3.45125,-44.8643,
"VITORINO FREIRE","Maranhão",211300,61.35,-4.28184,-45.2505,
"ZÉ DOCA","Maranhão",211400,62.31,-3.27014,-45.6553,
"ACAUÃ","Piauí",220005,58.73,-8.21954,-41.0831,
"AGRICOLÂNDIA","Piauí",220010,65.32,-5.79676,-42.6664,
"ÁGUA BRANCA","Piauí",220020,65.72,-5.88856,-42.637,
"ALAGOINHA DO PIAUÍ","Piauí",220025,62.21,-7.00039,-40.9282,
"ALEGRETE DO PIAUÍ","Piauí",220027,64.26,-7.24196,-40.8566,
"ALTO LONGÁ","Piauí",220030,64.33,-5.25634,-42.2096,
"ALTOS","Piauí",220040,65.3,-5.03888,-42.4612,
"ALVORADA DO GURGUÉIA","Piauí",220045,61.97,-8.42418,-43.777,
"AMARANTE","Piauí",220050,66.99,-6.24304,-42.8433,
"ANGICAL DO PIAUÍ","Piauí",220060,67.47,-6.08786,-42.74,
"ANÍSIO DE ABREU","Piauí",220070,65.35,-9.18564,-43.0494,
"ANTÔNIO ALMEIDA","Piauí",220080,64.92,-7.21276,-44.1889,
"AROAZES","Piauí",220090,62.82,-6.11022,-41.7822,
"AROEIRAS DO ITAIM","Piauí",220095,62.93,-7.24502,-41.5325,
"ARRAIAL","Piauí",220100,66.01,-6.65075,-42.5418,
"ASSUNÇÃO DO PIAUÍ","Piauí",220105,61.16,-5.865,-41.0389,
"AVELINO LOPES","Piauí",220110,61.59,-10.1345,-43.9563,
"BAIXA GRANDE DO RIBEIRO","Piauí",220115,62.21,-7.84903,-45.219,
"BARRA D'ALCÂNTARA","Piauí",220117,64.03,-6.51645,-42.1146,
"BARRAS","Piauí",220120,63.36,-4.24468,-42.2922,
"BARREIRAS DO PIAUÍ","Piauí",220130,65.76,-9.9296,-45.4702,
"BARRO DURO","Piauí",220140,65.72,-5.81673,-42.5147,
"BATALHA","Piauí",220150,62.82,-4.0223,-42.0787,
"BELA VISTA DO PIAUÍ","Piauí",220155,60.29,-7.98809,-41.8675,
"BELÉM DO PIAUÍ","Piauí",220157,60.29,-7.36652,-40.9688,
"BENEDITINOS","Piauí",220160,65.3,-5.45676,-42.3638,
"BERTOLÍNIA","Piauí",220170,66.42,-7.63338,-43.9498,
"BETÂNIA DO PIAUÍ","Piauí",220173,58.84,-8.14376,-40.7989,
"BOA HORA","Piauí",220177,63.9,-4.41404,-42.1357,
"BOCAINA","Piauí",220180,66.79,-6.94124,-41.3168,
"BOM JESUS","Piauí",220190,67.52,-9.07124,-44.359,
"BOM PRINCÍPIO DO PIAUÍ","Piauí",220191,62.82,-3.19631,-41.6403,
"BONFIM DO PIAUÍ","Piauí",220192,64.92,-9.1605,-42.8865,
"BOQUEIRÃO DO PIAUÍ","Piauí",220194,64.33,-4.48181,-42.1212,
"BRASILEIRA","Piauí",220196,64.26,-4.1337,-41.7859,
"BREJO DO PIAUÍ","Piauí",220198,61.59,-8.20314,-42.8229,
"BURITI DOS LOPES","Piauí",220200,61.26,-3.18259,-41.8695,
"BURITI DOS MONTES","Piauí",220202,63.9,-5.30584,-41.0933,
"CABECEIRAS DO PIAUÍ","Piauí",220205,63.16,-4.4773,-42.3069,
"CAJAZEIRAS DO PIAUÍ","Piauí",220207,62.57,-6.79667,-42.3903,
"CAJUEIRO DA PRAIA","Piauí",220208,61.26,-2.93111,-41.3408,
"CALDEIRÃO GRANDE DO PIAUÍ","Piauí",220209,61.97,-7.3314,-40.6366,
"CAMPINAS DO PIAUÍ","Piauí",220210,63.19,-7.6593,-41.8775,
"CAMPO ALEGRE DO FIDALGO","Piauí",220211,62.57,-8.38236,-41.8344,
"CAMPO GRANDE DO PIAUÍ","Piauí",220213,62.93,-7.12827,-41.0315,
"CAMPO LARGO DO PIAUÍ","Piauí",220217,62.89,-3.80441,-42.64,
"CAMPO MAIOR","Piauí",220220,67.36,-4.8217,-42.1641,
"CANAVIEIRA","Piauí",220225,64.24,-7.68821,-43.7233,
"CANTO DO BURITI","Piauí",220230,64.23,-8.1111,-42.9517,
"CAPITÃO DE CAMPOS","Piauí",220240,64.48,-4.457,-41.944,
"CAPITÃO GERVÁSIO OLIVEIRA","Piauí",220245,62.13,-8.49655,-41.814,
"CARACOL","Piauí",220250,64.08,-9.27933,-43.329,
"CARAÚBAS DO PIAUÍ","Piauí",220253,64.24,-3.47525,-41.8425,
"CARIDADE DO PIAUÍ","Piauí",220255,62.93,-7.73435,-40.9848,
"CASTELO DO PIAUÍ","Piauí",220260,64.58,-5.31869,-41.5499,
"CAXINGÓ","Piauí",220265,59.61,-3.41904,-41.8955,
"COCAL","Piauí",220270,60.23,-3.47279,-41.5546,
"COCAL DE TELHA","Piauí",220271,66.01,-4.5571,-41.9587,
"COCAL DOS ALVES","Piauí",220272,64.08,-3.62047,-41.4402,
"COIVARAS","Piauí",220273,64.48,-5.09224,-42.208,
"COLÔNIA DO GURGUÉIA","Piauí",220275,66.38,-8.1837,-43.794,
"COLÔNIA DO PIAUÍ","Piauí",220277,63.1,-7.22651,-42.1756,
"CONCEIÇÃO DO CANINDÉ","Piauí",220280,62.09,-7.87638,-41.5942,
"CORONEL JOSÉ DIAS","Piauí",220285,60.68,-8.81397,-42.5232,
